timestamp,project_id,project_name,delta_votes,delta_views,state,is_winner
2026-06-18T10:40,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",0,0,in_voting,False
2026-06-18T10:40,bfhNXUR3VB,Vaivaru mežā,0,0,in_voting,False
2026-06-18T10:40,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,0,1,in_voting,False
2026-06-18T10:40,a5hDLTe7p4,Informācijas stendi apkaimēs,0,0,in_voting,False
2026-06-18T10:40,ahqDLTe7p4,Mīlestības bāka Jūrmalā,0,0,in_voting,False
2026-06-18T10:40,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,0,in_voting,False
2026-06-18T10:40,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,0,in_voting,False
2026-06-18T10:40,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,0,0,in_voting,False
2026-06-18T10:50,T7jGDR8K4B,Vecslocenes pastaigu taka,0,5,in_voting,True
2026-06-18T10:50,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,0,7,in_voting,False
2026-06-18T10:50,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,0,3,in_voting,False
2026-06-18T10:50,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,0,0,in_voting,False
2026-06-18T10:50,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,0,0,in_voting,False
2026-06-18T10:50,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",0,5,in_voting,False
2026-06-18T10:50,bfhNXUR3VB,Vaivaru mežā,0,0,in_voting,False
2026-06-18T10:50,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,0,1,in_voting,False
2026-06-18T10:50,a5hDLTe7p4,Informācijas stendi apkaimēs,0,0,in_voting,False
2026-06-18T10:50,ahqDLTe7p4,Mīlestības bāka Jūrmalā,0,0,in_voting,False
2026-06-18T10:50,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,0,in_voting,False
2026-06-18T10:50,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,0,in_voting,False
2026-06-18T10:50,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,0,0,in_voting,False
2026-06-18T11:00,T7jGDR8K4B,Vecslocenes pastaigu taka,0,5,in_voting,True
2026-06-18T11:00,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,0,7,in_voting,False
2026-06-18T11:00,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,0,3,in_voting,False
2026-06-18T11:00,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,0,0,in_voting,False
2026-06-18T11:00,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,0,0,in_voting,False
2026-06-18T11:00,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",0,5,in_voting,False
2026-06-18T11:00,bfhNXUR3VB,Vaivaru mežā,0,0,in_voting,False
2026-06-18T11:00,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,0,1,in_voting,False
2026-06-18T11:00,a5hDLTe7p4,Informācijas stendi apkaimēs,0,0,in_voting,False
2026-06-18T11:00,ahqDLTe7p4,Mīlestības bāka Jūrmalā,0,0,in_voting,False
2026-06-18T11:00,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,0,in_voting,False
2026-06-18T11:00,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,0,in_voting,False
2026-06-18T11:00,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,0,1,in_voting,False
2026-06-18T11:10,T7jGDR8K4B,Vecslocenes pastaigu taka,0,5,in_voting,True
2026-06-18T11:10,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,0,7,in_voting,False
2026-06-18T11:10,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,1,11,in_voting,False
2026-06-18T11:10,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,0,0,in_voting,False
2026-06-18T11:10,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,0,0,in_voting,False
2026-06-18T11:10,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",0,5,in_voting,False
2026-06-18T11:10,bfhNXUR3VB,Vaivaru mežā,1,0,in_voting,False
2026-06-18T11:10,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,1,in_voting,False
2026-06-18T11:10,a5hDLTe7p4,Informācijas stendi apkaimēs,1,4,in_voting,False
2026-06-18T11:10,ahqDLTe7p4,Mīlestības bāka Jūrmalā,0,0,in_voting,False
2026-06-18T11:10,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,0,in_voting,False
2026-06-18T11:10,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,0,in_voting,False
2026-06-18T11:10,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,0,1,in_voting,False
2026-06-18T11:20,T7jGDR8K4B,Vecslocenes pastaigu taka,0,5,in_voting,True
2026-06-18T11:20,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,0,8,in_voting,False
2026-06-18T11:20,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,1,15,in_voting,False
2026-06-18T11:20,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,0,0,in_voting,False
2026-06-18T11:20,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,0,0,in_voting,False
2026-06-18T11:20,a5hDLTe7p4,Informācijas stendi apkaimēs,8,35,in_voting,False
2026-06-18T11:20,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",0,8,in_voting,False
2026-06-18T11:20,bfhNXUR3VB,Vaivaru mežā,1,1,in_voting,False
2026-06-18T11:20,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,3,in_voting,False
2026-06-18T11:20,ahqDLTe7p4,Mīlestības bāka Jūrmalā,0,0,in_voting,False
2026-06-18T11:20,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,0,in_voting,False
2026-06-18T11:20,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,0,in_voting,False
2026-06-18T11:20,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,0,3,in_voting,False
2026-06-18T11:30,T7jGDR8K4B,Vecslocenes pastaigu taka,0,5,in_voting,True
2026-06-18T11:30,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,0,8,in_voting,False
2026-06-18T11:30,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,1,16,in_voting,False
2026-06-18T11:30,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,0,0,in_voting,False
2026-06-18T11:30,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,0,0,in_voting,False
2026-06-18T11:30,a5hDLTe7p4,Informācijas stendi apkaimēs,11,45,in_voting,False
2026-06-18T11:30,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",0,8,in_voting,False
2026-06-18T11:30,bfhNXUR3VB,Vaivaru mežā,1,1,in_voting,False
2026-06-18T11:30,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,3,in_voting,False
2026-06-18T11:30,ahqDLTe7p4,Mīlestības bāka Jūrmalā,0,1,in_voting,False
2026-06-18T11:30,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,1,in_voting,False
2026-06-18T11:30,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,0,in_voting,False
2026-06-18T11:30,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,1,4,in_voting,False
2026-06-18T11:40,T7jGDR8K4B,Vecslocenes pastaigu taka,0,5,in_voting,True
2026-06-18T11:40,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,0,12,in_voting,False
2026-06-18T11:40,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,1,16,in_voting,False
2026-06-18T11:40,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,0,1,in_voting,False
2026-06-18T11:40,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,0,0,in_voting,False
2026-06-18T11:40,a5hDLTe7p4,Informācijas stendi apkaimēs,12,52,in_voting,False
2026-06-18T11:40,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",1,10,in_voting,False
2026-06-18T11:40,bfhNXUR3VB,Vaivaru mežā,1,1,in_voting,False
2026-06-18T11:40,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,3,in_voting,False
2026-06-18T11:40,ahqDLTe7p4,Mīlestības bāka Jūrmalā,0,1,in_voting,False
2026-06-18T11:40,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,1,in_voting,False
2026-06-18T11:40,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,0,in_voting,False
2026-06-18T11:40,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,1,5,in_voting,False
2026-06-18T11:50,T7jGDR8K4B,Vecslocenes pastaigu taka,0,5,in_voting,True
2026-06-18T11:50,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,0,12,in_voting,False
2026-06-18T11:50,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,1,16,in_voting,False
2026-06-18T11:50,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,0,1,in_voting,False
2026-06-18T11:50,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,0,0,in_voting,False
2026-06-18T11:50,a5hDLTe7p4,Informācijas stendi apkaimēs,12,55,in_voting,False
2026-06-18T11:50,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",1,10,in_voting,False
2026-06-18T11:50,bfhNXUR3VB,Vaivaru mežā,1,1,in_voting,False
2026-06-18T11:50,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,3,in_voting,False
2026-06-18T11:50,ahqDLTe7p4,Mīlestības bāka Jūrmalā,0,1,in_voting,False
2026-06-18T11:50,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,1,in_voting,False
2026-06-18T11:50,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,0,in_voting,False
2026-06-18T11:50,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,1,5,in_voting,False
2026-06-18T12:00,T7jGDR8K4B,Vecslocenes pastaigu taka,0,5,in_voting,True
2026-06-18T12:00,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,0,12,in_voting,False
2026-06-18T12:00,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,2,20,in_voting,False
